COZY/卡滋乐	19548527.8998	0.00089	622	0.00049	19541905.6465	0.99966	569	0.91479	6622.2533	0.00034	53	0.08521
白象	19471157.703399982	0.00088	2183	0.00171	19413063.738799985	0.99702	2156	0.98763	58093.96460000001	0.00298	27	0.01237
每果时光	19365485.656999998	0.00088	108	8e-05	19365485.656999998	1.0	108	1.0	0	0.0	0	0
NANFANG BLACK SESAME/南方黑芝麻	19240975.74299998	0.00087	398	0.00031	19225381.322999977	0.99919	392	0.98492	15594.42	0.00081	6	0.01508
安慕希	18964827.113999996	0.00086	111	9e-05	18903251.113999996	0.99675	101	0.90991	61576.0	0.00325	10	0.09009
一果倾城	18963459.9605	0.00086	133	0.0001	18880763.6951	0.99564	121	0.90977	82696.26539999997	0.00436	12	0.09023
Oishi/上好佳	18598461.747799993	0.00084	1230	0.00096	18102585.997799996	0.97334	1119	0.90976	495875.75000000006	0.02666	111	0.09024
张一元	18493716.059100002	0.00084	238	0.00019	16292013.560100004	0.88095	223	0.93697	2201702.499	0.11905	15	0.06303
DOLCE GUSTO	18487658.117999993	0.00084	100	8e-05	18448182.117999993	0.99786	99	0.99	39476.0	0.00214	1	0.01
百年修正	18140550.386	0.00082	112	9e-05	10064842.647900002	0.55483	59	0.52679	8075707.738100002	0.44517	53	0.47321
MALING/梅林	18133461.084399987	0.00082	1693	0.00133	18024454.866099983	0.99399	1639	0.9681	109006.21830000001	0.00601	54	0.0319
Gul Bag/古力巴戈	18090379.125800002	0.00082	73	6e-05	18072711.642600004	0.99902	67	0.91781	17667.483200000002	0.00098	6	0.08219
NISSIN/日清	18001621.797900017	0.00082	2323	0.00182	17941795.518900022	0.99668	2267	0.97589	59826.279000000024	0.00332	56	0.02411
大白兔	17900684.87079999	0.00081	975	0.00076	17814602.191599987	0.99519	952	0.97641	86082.6792	0.00481	23	0.02359
老金磨方	17805292.690900005	0.00081	431	0.00034	17626124.184000004	0.98994	414	0.96056	179168.5069	0.01006	17	0.03944
劲仔	17783986.788599998	0.00081	657	0.00051	17696269.088899992	0.99507	611	0.92998	87717.6997	0.00493	46	0.07002
宵雅	17749511.827600006	0.0008	59	5e-05	17748140.160900004	0.99992	54	0.91525	1371.6667	8e-05	5	0.08475
君乐宝	17737631.98250001	0.0008	803	0.00063	17431920.065900005	0.98276	771	0.96015	305711.9166	0.01724	32	0.03985
KERCHIN/科尔沁	17582767.4366	0.0008	222	0.00017	17582767.4366	1.0	215	0.96847	0.0	0.0	7	0.03153
谷乐松	17537287.2818	0.0008	30	2e-05	17537287.2818	1.0	30	1.0	0	0.0	0	0
超级零	17430546.275000006	0.00079	46	4e-05	11804467.475000003	0.67723	26	0.56522	5626078.8	0.32277	20	0.43478
元正正山堂	17355435.292	0.00079	288	0.00023	17175947.4395	0.98966	256	0.88889	179487.85249999998	0.01034	32	0.11111
sampleman/品铺掌柜	17313042.955000013	0.00079	204	0.00016	17309193.65500001	0.99978	203	0.9951	3849.3	0.00022	1	0.0049
金沙河	17268347.661899995	0.00078	601	0.00047	15895677.814299997	0.92051	557	0.92679	1372669.8476	0.07949	44	0.07321
I am Nana/女生主张	17195029.037299998	0.00078	17	1e-05	16940271.127299998	0.98518	14	0.82353	254757.90999999997	0.01482	3	0.17647
碧翠园	16970707.231000002	0.00077	71	6e-05	16880584.717800006	0.99469	60	0.84507	90122.51320000002	0.00531	11	0.15493
俏侬	16948449.605	0.00077	165	0.00013	16898847.105	0.99707	154	0.93333	49602.49999999999	0.00293	11	0.06667
养元（六个核桃）	16773098.587599996	0.00076	146	0.00011	16761055.115199996	0.99928	143	0.97945	12043.4724	0.00072	3	0.02055
寿全斋	16715625.736099998	0.00076	551	0.00043	12496283.347500002	0.74758	454	0.82396	4219342.3886	0.25242	97	0.17604
太太乐	16604641.378099997	0.00075	950	0.00074	15984951.158999994	0.96268	854	0.89895	619690.2190999998	0.03732	96	0.10105
Railen/雨林	16523907.6182	0.00075	202	0.00016	12911460.935199998	0.78138	160	0.79208	3612446.683	0.21862	42	0.20792
OBERA	16495280.262299992	0.00075	606	0.00047	16493656.262299992	0.9999	601	0.99175	1624.0	0.0001	5	0.00825
兔小冷	16484463.146400005	0.00075	129	0.0001	16424439.106400006	0.99636	120	0.93023	60024.04	0.00364	9	0.06977
老鲜生	16444094.469000004	0.00075	157	0.00012	16425591.669000003	0.99887	153	0.97452	18502.8	0.00113	4	0.02548
食宠生娇	16342576.3	0.00074	15	1e-05	16342576.3	1.0	14	0.93333	0.0	0.0	1	0.06667
JIUZHOU LEAVES/九州树叶	16211922.627199998	0.00074	27	2e-05	16185647.240199996	0.99838	22	0.81481	26275.387000000002	0.00162	5	0.18519
小样	16200139.420099996	0.00073	496	0.00039	14997432.3151	0.92576	480	0.96774	1202707.105	0.07424	16	0.03226
